record_id,split,country,conference_date,target,label,text,detected_language
seg_00783,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"Wir haben Anfang August vor 3 Monaten zwischen Bund und Ländern vereinbart, dass in allen Pflegeeinrichtungen es wieder mit mobilen Teams strukturierte Angebote gibt",de
seg_00784,test,DE,2021-11-03,subnational level,praising,"Es gibt einige Bundesländer, in denen ist das vollständig passiert,",de
seg_00785,train,DE,2021-11-03,subnational level,blaming,es gibt einige wo es nach 3 Monaten noch Bedarf gibt.,de
seg_00786,train,DE,2021-11-03,subnational level,blaming,"Gerade mit dem auch, was sich in Diskussionsveranstaltungen in den Regionen selbst erlebt habe, die sehr geringe Impfquoten haben und das sind auch die Regionen, wo auch beim Pflegepersonal die Impfquote geringer ist. Sie",de
seg_00787,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"Na, eine Ministerpräsidentenkonferenz, ein Bund-, Ländergespräch auf höchster politischer Ebene verleiht erstens einmal auch der Situation, in der wir sind und die besondere Vorsicht, die es erfordert, Nachdruck, Aufmerksamkeit. Ich find das ist für sich schon ein ganz wichtiger Punkt.",de
seg_00788,test,DE,2021-11-03,subnational level,shifting responsibility,"Gibt es schon wieder sehr unterschiedliche Vorgehensweisen und ich bleib dabei, Akzeptanz entsteht, Nachvollziehbarkeit entsteht, wenn wir auch zumindest einen einheitlichen Rahmen haben.",de
seg_00789,train,DE,2021-11-03,subnational level,blaming,Natürlich ist die Lage in Schleswig-Holstein mit einer Inzidenz von gut 70 eine andere als in Sachsen oder Thüringen,de
seg_00790,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"in einer Zeit des auch politischen Übergangs von einer geschäftsführenden Regierung auf eine Regierung, die sich noch bildet in einer Pandemie, die glaub ich mehr als jede andere Frage zuvor. Auch das Bund Länder Zusammenspiel herausfordert.",de
seg_00791,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,Es geht seit Beginn der Bund Länder Gespräche in dieser Pandemie auch um ein gemeinsames Verständnis zur Lage und zum weiteren Vorgehen,de
seg_00792,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,"Und gerade die Frage von Krankenhausfinanzierung ist auch ein Thema von Bund-, Ländergesprächen.",de
seg_00793,train,DE,2021-11-03,subnational level,explaining/sharing responsibility,es geht doch hier um kohärentes Handeln in der föderalen Republik in der schwersten Krise dieses Landes und vor allem jetzt eben auch um ein gemeinsames Handeln und agieren in dieser vierten Welle.,de
seg_00794,test,DE,2021-11-03,subnational level,explaining/sharing responsibility,"Gleichzeitig wird man eben miteinander schauen müssen, jetzt auch im weiteren Verfahren, auch im Gespräch mit den Ländern, ob die Regelungen so ausreichen für die Maßnahmen, die notwendig sein können.",de
seg_00795,train,DE,2021-11-03,citizens,shifting responsibility,"Und dafür sind eben erst mal unsere individuellen Verhaltensweisen, wie wir jeden Tag jetzt umgehen damit entscheidend, macht den entscheidenden Unterschied. Und das fängt eben an bei AHA Regeln, bei Schutzmasken in bestimmten Bereichen, das geht auch bei Impfen, das macht einen wichtigen Unterschied.",de
seg_00796,train,DE,2021-11-03,,credit claiming,wir haben auch schon bei BioNtech uns Mengen gesichert für den Fall einer Zulassung,de
seg_00797,train,DE,2021-11-03,experts,explaining/sharing responsibility,"Es wird eine Zulassung wahrscheinlich geben und dann wird es wieder eine Zeit dauern, bis es eine Empfehlung der Ständigen Impfkommission gibt. Dieses zeitliche Gap zwischen dem, was wir verfügbar haben als Schutzinstrument in der Pandemie und der Frage, ob es eine entsprechende Empfehlung ist, wird sich auch dort zeigen.",de
seg_00798,train,DE,2021-11-03,experts,shifting responsibility,"was Long Covid in neue Erkenntnisse angeht, weiß ich nicht, ob Sie da ergänzen können?",de
seg_00799,test,DE,2021-11-03,subnational level,praising,"Da will ich nur sagen, wir haben Bundesländer, in denen 60% der 12- bis 17-jährigen geimpft sind.",de
seg_00800,train,DE,2021-11-03,subnational level,blaming,"Da will ich nur sagen, wir haben Bundesländer, in denen 60% der 12- bis 17-jährigen geimpft sind. Wir haben Bundesländer, da sind es 20 bis 30%.",de
seg_00801,train,DE,2021-11-03,experts,explaining/sharing responsibility,"Ich werde morgen mit allen Ärzteverbänden ein Gespräch führen, genau über die Situation, also es geht auch ganz praktische Themen, es gibt Themen, wo die Frage ist, wie weit im Voraus kann man welche Dosen bestellen, es gibt das Thema, was ist wenn ich 3 oder 4 nur zu impfende habe, aber dann eine Sechser while anbrechen muss, bis hinzu der Grundsatzfrage die sie angesprochen haben und dazu werden wir uns morgen austauschen und idealerweise auch verständigen, aber ansonsten bin ich natürlich auch im regelmäßigen informellen Austausch mit Vertreterinnen und Vertretern der Ärzteschaft schon seit 18 Monaten.",de
seg_00802,train,DE,2021-11-03,,credit claiming,ansonsten bin ich natürlich auch im regelmäßigen informellen Austausch mit Vertreterinnen und Vertretern der Ärzteschaft schon seit 18 Monaten.,de
seg_00803,train,DE,2021-11-03,experts,explaining/sharing responsibility,"die Ständige Impfkommission gibt Empfehlungen. Und nach diesen Empfehlungen ist es eben besonders angezeigt, ist empfohlen für bestimmte Gruppen nach medizinischer Datenlage in der Pandemie.",de
seg_00804,test,DE,2021-11-26,citizens,blaming,"Die Lage ist dramatisch ernst, zu ernst wie noch zu keinem Zeitpunkt in dieser Pandemie. Und wir sitzen hier jede Woche und weisen auf den Ernst der Lage hin. Aber zu wenig passiert, zu oft zu spät, vorletzte Woche haben wir gesagt, es ist 5 nach 12. Letzte Woche haben wir gesagt, es ist 10 nach 12. Es ist mittlerweile 12:30 Uhr, aber der Weckruf ist noch immer nicht überall angekommen.",de
seg_00805,train,DE,2021-11-26,subnational level,blaming,"So viele auch in politischer Verantwortung oder in künftiger Verantwortung scheinen zu denken, wird schon irgendwie gut gehen. Wird es aber nicht. Jedenfalls nicht von alleine. Denn es fängt ja erst an, wer glaubt, dass diese Welle nur durch Baden-Württemberg, Bayern, Thüringen und Sachsen geht und den Rest Deutschlands verschont, der irrt.",de
seg_00806,train,DE,2021-11-26,citizens,blaming,"wer glaubt, dass diese Welle nur durch Baden-Württemberg, Bayern, Thüringen und Sachsen geht und den Rest Deutschlands verschont, der irrt",de
seg_00807,train,DE,2021-11-26,citizens,shifting responsibility,"Das haben wir in der Hand, da kann man einen Unterschied machen. Einen entscheidenden Unterschied wird die jeweilige Impfquote auch machen, das Testen macht einen Unterschied. Aber für unsere momentane schwierige, ernste Lage macht ganz kurzfristig nur eines den entscheidenden Unterschied. Die Zahl der Kontakte muss runter, deutlich runter, es nützt alles nichts.",de
seg_00808,train,DE,2021-11-26,subnational level,shifting responsibility,"Das heißt, es braucht deutlich mehr Kontaktbeschränkung, das heißt konsequentes 2G plus, wie wir es übrigens seit über 3 Wochen fordern. Das heißt, mindestens das Absagen von Großveranstaltungen und feiern. Es braucht bundesweit mehr Kontaktbeschränkung.",de
seg_00809,train,DE,2021-11-26,subnational level,blaming,"Das Beste wäre die MPK. Die Ministerpräsidentenkonferenz tagt schon in den nächsten Tagen und entscheidet, was zu entscheiden ist. Die letzte bei 3 Wochen zu spät, das sollte nicht wieder passieren.",de
seg_00810,train,DE,2021-11-26,subnational level,explaining/sharing responsibility,Die Betten werden ja auch im Rest Deutschland knapper werden. Das war übrigens auf Konsens gestern bei der Konferenz mit meinen Kolleginnen und Kollegen aus den Ländern.,de
seg_00811,train,DE,2021-11-26,subnational level,blaming,"Der Tanker, der auf die Kaimauer Zufährt, den Professor Wieler vergangene Woche beschrieben hat, der wurde bisher nicht gebremst. Im Gegenteil, er wird immer schneller. Er fährt mit voller Fahrt. Und je länger wir das jetzt laufen lassen, desto drastischer werden am Ende die notwendigen Maßnahmen sein müssen",de
seg_00812,train,DE,2021-11-26,citizens,praising,"Die Impfkampagne zieht wieder an. Erstmals haben wir wieder über hunderttausend Erstimpfungen sogar in den letzten 2 Tagen, in den letzten 3 Tagen zusammen über Dreihunderttausend Impfungen sind immer in fast 0,4% der Bevölkerung. In dieser Woche gab es auch bereits schon 2 Millionen Auffrischimpfungen alleine gestern wieder über Sechshunderttausend.",de
seg_00813,train,DE,2021-11-26,,credit claiming,"Die Impfkampagne zieht wieder an. Erstmals haben wir wieder über hunderttausend Erstimpfungen sogar in den letzten 2 Tagen, in den letzten 3 Tagen zusammen über Dreihunderttausend Impfungen sind immer in fast 0,4% der Bevölkerung. In dieser Woche gab es auch bereits schon 2 Millionen Auffrischimpfungen alleine gestern wieder über Sechshunderttausend.",de
seg_00814,train,DE,2021-11-26,subnational level,praising,"Vor allem aber möchte ich abschließend allen Ärztinnen und Ärzten, allen Helferinnen und Helfern, allen Verantwortlichen in den Ländern, in den Impfzentren und vor Ort dafür danken, dass sie wieder Schwung in die Impfkampagne gebracht haben.",de
seg_00815,train,DE,2021-11-26,experts,praising,"das haben wir übrigens bis heute durchgängig auf hohem Niveau, auch in Deutschland, seitdem wir angefangen haben, vor über einem Jahr das zu verstärken",de
seg_00816,test,DE,2021-11-26,,credit claiming,"das haben wir übrigens bis heute durchgängig auf hohem Niveau, auch in Deutschland, seitdem wir angefangen haben, vor über einem Jahr das zu verstärken",de
seg_00817,train,DE,2021-11-26,,credit claiming,"wo wir können, werden wir auch wie bisher Südafrika unterstützen.",de
seg_00818,train,DE,2021-11-26,citizens,shifting responsibility,"Ich kann diese Personen, die eingereist sind, noch bevor die Maßnahmen in Kraft treten, nur darum bitten, dazu auffordern zu Hause zu bleiben, einen Test vorzunehmen sich selbst zu beobachten",de
seg_00819,train,DE,2021-11-26,citizens,shifting responsibility,"es ist eben ein aktives darum werben bitten auffordern dass alle nicht nur die die heute morgen gelandet sind auch die die vor 3 Tagen 5 Tagen oder 10 Tagen oder meinetwegen auch 20 Tagen aus Südafrika und der Region in Deutschland angekommen, sind im Zweifel einen Test machen, und zwar ein PCR Test idealerweise.",de
seg_00820,train,DE,2021-11-26,citizens,shifting responsibility,"das eine ist ja ne rechtliche Wirkung, ne binde Wirkung und das andere ist aus unserer Sicht eben eine Aufforderung die auch dringend notwendig ist.",de
seg_00821,train,DE,2021-11-26,subnational level,blaming,"Und ich sehe, dass er hier allein zwischen 2 Bundesländern sozusagen, die hier gerade beieinander sind, Berlin und das Nachbarland, die einen haben Weihnachtsmärkte abgesagt, die anderen nicht",de
seg_00822,test,DE,2021-11-26,subnational level,shifting responsibility,mindestens mal regional ja auch ein Weitestgehendes Zurückfahren des öffentlichen Lebens.,de
seg_00823,test,DE,2021-11-26,citizens,shifting responsibility,"es ist ja immer ne Frage von anderen, dass wir alle anfangen, wenn die Zahlen steigen, wenn die Intensivstationen voller werden, wenn die Berichte kommen über das, was los ist im Land, dass viele Bürgerinnen und Bürger von sich aus Verhalten verändern im Alltag, das haben wir jetzt dreimal gesehen. Und das hat auch dreimal mit dem entscheidenden Unterschied gemacht neben den staatlichen Maßnahmen. Und das ist das, was wir diesmal so nicht sehen bisher,",de
seg_00824,train,DE,2021-11-26,subnational level,explaining/sharing responsibility,"ich bin ja öfter gefragt worden, warum ist die Ministerpräsidentenkonferenz so wichtig, das eine sind die Entscheidungen, die getroffen werden, das andere ist einfach das eindeutig klare Signal aller Verantwortlichen, aller Regierenden in Bund und Ländern, es ist ernst, Leute.",de
seg_00825,train,DE,2021-11-26,citizens,blaming,"Also ich, wir haben alle unseren Teil dabei, aber ich will nur sagen es hat einfach n Grund warum trotz der Impfquote die Dinge dann sich doch etwas anders entwickelt haben, als man hat vorhergesehen, was vor allem eben auch mit Kontaktverhalten zu tun hat.",de
seg_00826,train,DE,2021-11-26,,credit claiming,"all das haben wir nicht nur wie sie sagen auf dem Schirm sondern adressieren wir natürlich auch im Gespräch mit den Behandelnden mit den Verantwortlichen im Gesundheitssystem wo wir haben Budgets vorgenommen, Behandlungen leichter möglich gemacht, digitale Angebote gefördert wo wir eben können um das auch entsprechend zu unterstützen",de
seg_00827,train,DE,2021-11-26,subnational level,explaining/sharing responsibility,"Also zuerst einmal ich äußere mich jetzt nicht zu der Situation, sozusagen zu den Maßnahmen in einzelnen Bundesländern, und wenn, dann bespreche ich es zuerst mit den Verantwortlichen vor Ort. Ich habe da eine etwas andere Herangehensweise, ich finde, in Stresszeiten besprechen wir konkrete Fragen miteinander und nicht übereinander.",de
seg_00828,train,DE,2021-11-26,,credit claiming,"Ich habe seit Juli, wie andere auch über das Thema Auffrischimpfung gesprochen, wir haben im August Beschlüsse gefasst, alle Pflegebedürftigen und Vorerkranken und Höchstbetagten auf frisch zu impfen.",de
seg_00829,train,DE,2021-11-26,experts,shifting responsibility,"Wir haben Anfang September vereinbart, alle über 60 Jährigen auffrisch zu impfen und das jetzt aktuell dieser Druck da ist in den Praxen, in den Impfzentren, hat auch was damit zu tun dass eben damals sozusagen vor 2 Monaten mit den Beschlüssen die über sechzigjährigen auch frisch zu impfen nicht begonnen worden ist, dann gab es die Debatte STIKO Empfehlung ja-nein,",de
seg_00830,test,DE,2021-11-26,subnational level,shifting responsibility,"Nun, es ist seit Beginn der Pandemie, so bis auf den Bund die Zeit der Bundesnotbremse, dass die konkreten Maßnahmen auf Basis des Bundesinfektionsschutzgesetzes von den Behörden in den Ländern und Kommunen zu treffen sind. Ich kann keine kontaktbeschränkenden Maßnahmen anordnen, wenn das Ihre Frage war.",de
seg_00831,test,DE,2021-11-26,subnational level,shifting responsibility,"Ich finde, ich habe gerade schon ziemlich deutlich gesagt, was ich erwarte.",de
seg_00832,train,DE,2021-11-26,,credit claiming,Alles in allem bemühen wir uns um eine bestmögliche Zusammenarbeit,de
seg_00833,train,DE,2021-11-26,subnational level,shifting responsibility,"das, was kurzfristig notwendig ist, weil ich sage noch einmal, ich meine, das sage ich jetzt auch mal an aller Verantwortlichen in Bund und Ländern, wir haben jetzt eine Woche lang jeden Tag hoch und runter eine Impfpflicht diskutiert.",de
